,Decel,KFGrad,KCIFGrad
0,0.3966933333333334,0.42532000000000003,0.42875333333333326
1,0.62176,0.6458066666666668,0.6530866666666668
2,0.71054,0.7238133333333335,0.7263466666666667
3,0.75098,0.7621333333333333,0.7624533333333333
4,0.77402,0.78264,0.7836466666666665
5,0.7926066666666667,0.8006666666666667,0.80036
6,0.8051333333333336,0.8124133333333333,0.8150600000000001
7,0.8161000000000002,0.8228866666666668,0.8237133333333334
8,0.825,0.8319399999999999,0.8329533333333334
9,0.8320066666666668,0.8378800000000001,0.8415466666666666
10,0.8393933333333334,0.8451866666666666,0.8473733333333334
11,0.8451666666666667,0.8509333333333333,0.85246
12,0.8500066666666668,0.8557799999999998,0.8570600000000002
13,0.8553466666666668,0.8608066666666667,0.8608533333333332
14,0.8591133333333334,0.8641933333333333,0.8645333333333334
15,0.8621333333333333,0.8670466666666667,0.8675533333333334
16,0.8658333333333332,0.8703133333333334,0.8703000000000001
17,0.8691066666666667,0.8733533333333333,0.8732533333333333
18,0.8713066666666668,0.8753599999999999,0.8755866666666667
19,0.8738133333333333,0.8776799999999999,0.8779866666666667
20,0.8756799999999999,0.8797333333333334,0.8802066666666667
21,0.8774533333333333,0.8813466666666666,0.8821666666666664
22,0.8794266666666667,0.88304,0.8835066666666666
23,0.8812133333333333,0.8844733333333336,0.8844333333333332
24,0.8829933333333332,0.8859666666666667,0.8862533333333332
25,0.8840600000000001,0.8872866666666667,0.8879999999999999
26,0.8852333333333333,0.8886266666666667,0.8890066666666666
27,0.88636,0.8900933333333333,0.8906133333333331
28,0.8878666666666667,0.8907133333333336,0.8921866666666668
29,0.8891733333333335,0.8919533333333334,0.89266
30,0.8902266666666666,0.89298,0.8937000000000002
31,0.8911066666666666,0.8933666666666666,0.8947800000000001
32,0.8919266666666666,0.8940533333333334,0.8959266666666669
33,0.892493333333333,0.8947933333333332,0.8965199999999999
34,0.8930733333333334,0.8956333333333333,0.8964933333333331
35,0.8940000000000001,0.8964266666666667,0.8974333333333334
36,0.8947266666666667,0.8972399999999998,0.8980266666666665
37,0.8956266666666666,0.8982400000000001,0.8987933333333333
38,0.8964533333333333,0.8987533333333334,0.8990133333333336
39,0.8970733333333335,0.8991000000000001,0.8999466666666668
40,0.8974866666666669,0.8995266666666667,0.90078
41,0.8979466666666666,0.89998,0.9013866666666667
42,0.8981666666666667,0.9000666666666665,0.9020333333333336
43,0.8986533333333332,0.9007066666666667,0.9029933333333335
44,0.8989133333333332,0.9013666666666665,0.9036533333333335
45,0.8989866666666667,0.9016866666666667,0.9041666666666665
46,0.8999199999999999,0.90272,0.9042733333333334
47,0.9009866666666666,0.9035200000000001,0.9047266666666667
48,0.9013266666666665,0.9040400000000001,0.9055066666666666
49,0.90198,0.9046400000000001,0.9053733333333334
50,0.9024666666666668,0.9051399999999998,0.9060333333333335
51,0.9028733333333334,0.9057466666666668,0.9065666666666666
52,0.9035533333333332,0.9060933333333334,0.9069333333333335
53,0.90382,0.9064933333333335,0.9075133333333334
54,0.9044333333333334,0.9069666666666666,0.90758
55,0.9046133333333335,0.90742,0.9079999999999998
56,0.9053333333333332,0.9079999999999999,0.9085599999999999
57,0.9056600000000002,0.9085466666666666,0.9084800000000001
58,0.9060266666666669,0.9084666666666669,0.9088399999999998
59,0.9069666666666667,0.9092466666666665,0.9095933333333331
60,0.9072733333333333,0.9094266666666667,0.9100333333333335
61,0.9075333333333334,0.9094133333333333,0.9105000000000003
62,0.9082933333333333,0.9098399999999998,0.91124
63,0.9084866666666667,0.9101066666666668,0.9115733333333333
64,0.9090133333333331,0.9106799999999999,0.9124199999999999
65,0.9091999999999999,0.9108933333333333,0.9121933333333335
66,0.9096266666666666,0.9112666666666668,0.9127866666666666
67,0.9099533333333335,0.91164,0.91288
68,0.9102866666666667,0.9121933333333333,0.9127533333333333
69,0.91044,0.9122199999999999,0.9133999999999998
