,Decel,KFGrad,KCIFGrad
0,0.11934666666666667,0.14014000000000001,0.14286666666666664
1,0.15288000000000002,0.17475333333333332,0.17859999999999998
2,0.17499333333333336,0.20007999999999995,0.20378666666666664
3,0.1927066666666666,0.21974,0.2222
4,0.20758666666666672,0.23238666666666663,0.2351666666666667
5,0.2223266666666667,0.24235333333333334,0.24238666666666664
6,0.22961333333333334,0.24729333333333334,0.2476866666666667
7,0.2369733333333333,0.2518266666666667,0.2519266666666667
8,0.24123999999999998,0.25554666666666664,0.2555
9,0.24473999999999999,0.2585,0.2596866666666667
10,0.24810666666666667,0.26132000000000005,0.2631133333333333
11,0.2513866666666667,0.2654066666666666,0.26746
12,0.2542466666666666,0.26966,0.27200666666666673
13,0.2576333333333333,0.2746,0.2756733333333333
14,0.25989333333333337,0.2777,0.27892666666666666
15,0.2609666666666667,0.27979999999999994,0.2834866666666666
16,0.26348,0.2832733333333334,0.2863
17,0.2655266666666667,0.28608,0.29006666666666664
18,0.26760666666666666,0.28957999999999995,0.29372000000000004
19,0.2707333333333333,0.29346,0.29684666666666665
20,0.27313999999999994,0.2954466666666667,0.29932000000000003
21,0.2759533333333334,0.29847333333333326,0.30204
22,0.27823333333333333,0.30052666666666666,0.3048666666666667
23,0.2800666666666667,0.30240000000000006,0.30841999999999997
24,0.28235333333333335,0.30537999999999993,0.31155333333333335
25,0.28572666666666663,0.3093666666666667,0.31532
26,0.28797333333333336,0.3123666666666667,0.31826666666666664
27,0.2897133333333333,0.3151266666666667,0.32083333333333336
28,0.29176,0.31892000000000004,0.3236800000000001
29,0.2937533333333333,0.3216266666666667,0.3264933333333334
30,0.29601333333333335,0.3244933333333334,0.32871333333333336
31,0.2973733333333334,0.3260466666666667,0.3312866666666666
32,0.2993266666666667,0.32914,0.33488
33,0.30117999999999995,0.3324133333333334,0.3375466666666666
34,0.3030066666666667,0.3345,0.33946
35,0.3045933333333333,0.3380466666666667,0.34182666666666667
36,0.30610666666666664,0.3400533333333333,0.34400000000000003
37,0.30755999999999994,0.3411266666666667,0.3460466666666667
38,0.3086,0.3426,0.34745333333333334
39,0.3110266666666666,0.34471333333333337,0.34908666666666666
40,0.31367999999999996,0.34699333333333343,0.35136666666666655
41,0.31575333333333333,0.34900000000000003,0.35368666666666665
42,0.31805333333333335,0.35224,0.35556666666666664
43,0.31964000000000004,0.35314,0.3575466666666666
44,0.32127333333333324,0.35486,0.35956
45,0.32289333333333325,0.3567266666666667,0.3610999999999999
46,0.32402666666666674,0.35879333333333335,0.3624666666666666
47,0.32571333333333335,0.35975999999999997,0.3637
48,0.32733333333333337,0.36088666666666663,0.36528666666666665
49,0.3301666666666667,0.36277333333333334,0.36608666666666667
50,0.33218,0.3637533333333334,0.36717999999999995
51,0.3344933333333333,0.36541333333333337,0.3683133333333333
52,0.33602000000000004,0.36604666666666663,0.3707866666666667
53,0.3384333333333333,0.36782,0.3716466666666667
54,0.3398733333333333,0.36901999999999996,0.37260666666666675
55,0.3412,0.37000000000000005,0.37408
56,0.34260666666666667,0.37161333333333335,0.37479333333333326
57,0.34383333333333327,0.3727066666666667,0.37559333333333345
58,0.34509333333333336,0.3724066666666667,0.3767466666666667
59,0.3463466666666666,0.37408666666666673,0.3779666666666667
60,0.34681333333333336,0.3740866666666667,0.37928
61,0.3482066666666667,0.37598666666666664,0.3804133333333334
62,0.3494533333333333,0.3762533333333333,0.3805266666666667
63,0.3513399999999999,0.3773,0.38177333333333335
64,0.35259999999999997,0.3782266666666666,0.3834466666666667
65,0.3542199999999999,0.37932666666666665,0.3842866666666666
66,0.35457999999999995,0.37988,0.38500666666666666
67,0.35588,0.3805333333333334,0.38587333333333335
68,0.35702000000000006,0.38139333333333336,0.3868133333333333
69,0.3579,0.38236000000000003,0.38777999999999996
70,0.3592533333333333,0.38316000000000006,0.38843333333333335
71,0.36014666666666667,0.3837933333333334,0.3891
72,0.36078666666666664,0.3835266666666667,0.3893666666666667
73,0.3614266666666666,0.38461333333333325,0.3899666666666667
74,0.36264,0.38485333333333327,0.3913733333333333
75,0.3638200000000001,0.38625999999999994,0.39248
76,0.36533333333333334,0.38691333333333333,0.39272000000000007
77,0.3659333333333334,0.3876666666666667,0.39448
78,0.36628,0.38820666666666676,0.3943666666666667
79,0.36800000000000005,0.38931999999999994,0.3950133333333333
80,0.36920666666666674,0.38984,0.3960533333333334
81,0.3703266666666666,0.39072,0.3969
82,0.37056666666666666,0.3920666666666666,0.3989333333333333
83,0.37085333333333337,0.39284,0.3992066666666666
84,0.3714533333333333,0.3934733333333333,0.40030666666666664
85,0.3721399999999999,0.3936266666666667,0.40108000000000005
86,0.37296666666666667,0.39427999999999996,0.4024266666666667
87,0.37366,0.39543999999999996,0.40195333333333333
88,0.37456666666666666,0.39581999999999995,0.4035133333333333
89,0.37520666666666663,0.3968933333333334,0.4037266666666667
90,0.37571333333333334,0.39829999999999993,0.40457999999999994
91,0.3760733333333333,0.3994666666666666,0.40545333333333333
92,0.37689333333333336,0.4009533333333334,0.40654
93,0.37746666666666673,0.40152,0.40704
94,0.37790666666666667,0.4019466666666666,0.40801333333333345
95,0.3782466666666667,0.40302666666666664,0.40870666666666666
96,0.37938,0.40329333333333334,0.4093466666666667
97,0.37993333333333335,0.4041533333333333,0.4101533333333334
98,0.38117999999999996,0.4050866666666667,0.4101266666666667
99,0.38157333333333326,0.4057933333333333,0.4110933333333334
