,Decel,KFGrad,KCIFGrad
0,0.5942666666666666,0.5971999999999998,0.5969999999999998
1,0.5980000000000001,0.5990000000000001,0.5990000000000001
2,0.5990000000000001,0.6020000000000001,0.6020000000000001
3,0.6003333333333333,0.6035333333333333,0.6050000000000002
4,0.6020000000000001,0.6053333333333335,0.6058
5,0.6039999999999999,0.6069333333333334,0.6065333333333334
6,0.6039999999999999,0.6084666666666666,0.608
7,0.606,0.6078666666666666,0.6081333333333333
8,0.6072000000000002,0.6097333333333333,0.609
9,0.6072000000000001,0.6080666666666665,0.6096
10,0.607,0.61,0.6127999999999998
11,0.6088,0.6115333333333334,0.6122666666666666
12,0.609,0.611,0.6129333333333332
13,0.6098,0.612,0.6150000000000001
14,0.6082,0.6133333333333333,0.6148666666666667
15,0.6101333333333334,0.6148000000000001,0.6180000000000001
16,0.61,0.6159999999999999,0.6186666666666665
17,0.6114666666666667,0.6189999999999999,0.6208000000000001
18,0.612,0.6199999999999999,0.622
19,0.611,0.6217333333333334,0.623
20,0.6130666666666665,0.6239333333333335,0.627
21,0.6133333333333332,0.6274,0.6274000000000001
22,0.6148000000000001,0.628,0.6280666666666668
23,0.6159999999999999,0.6273333333333333,0.6269333333333333
24,0.6170000000000002,0.627,0.6290666666666664
25,0.6160666666666667,0.6283333333333334,0.6300000000000001
26,0.6189999999999999,0.6289333333333331,0.6308000000000002
27,0.6199999999999999,0.6294,0.6340000000000001
28,0.6208666666666668,0.6346000000000002,0.6349999999999999
29,0.622,0.6368666666666667,0.6366
30,0.6223333333333333,0.6389333333333334,0.6378666666666667
31,0.6266666666666667,0.6380666666666667,0.6387333333333333
32,0.6280666666666667,0.6398666666666666,0.6414666666666667
33,0.6278666666666666,0.6406,0.642
34,0.6270666666666667,0.6418,0.6426666666666666
35,0.6272,0.643,0.643
36,0.6274666666666666,0.6434666666666666,0.6449999999999998
37,0.6270666666666667,0.6470000000000001,0.6466666666666667
38,0.6287333333333331,0.6474666666666666,0.6505333333333335
39,0.6290666666666666,0.6500000000000001,0.654
40,0.6290666666666666,0.6511999999999998,0.6554666666666665
41,0.6314666666666666,0.6534666666666668,0.6556000000000001
42,0.6334000000000001,0.6544666666666666,0.6553999999999999
43,0.6349999999999999,0.656,0.6543333333333333
44,0.6354,0.6570666666666667,0.6555333333333333
45,0.6359999999999999,0.6571999999999999,0.6596666666666667
46,0.6371333333333333,0.657,0.6602
47,0.6371333333333336,0.6578666666666667,0.6612666666666666
48,0.6374666666666667,0.6584666666666669,0.6621333333333335
49,0.6405333333333334,0.6604666666666666,0.6652666666666666
50,0.6408666666666666,0.66,0.6669999999999999
51,0.6418,0.6612666666666666,0.6665333333333333
52,0.6419333333333334,0.6637333333333334,0.6690000000000003
53,0.6422666666666668,0.6656000000000001,0.67
54,0.6423333333333333,0.6669999999999999,0.6709999999999999
55,0.643,0.6668000000000001,0.6701333333333334
56,0.6460000000000001,0.669066666666667,0.6720666666666667
57,0.6470000000000001,0.6690000000000003,0.673
58,0.6496666666666668,0.6693333333333334,0.674
59,0.6498666666666668,0.6707333333333332,0.6755333333333333
60,0.6500666666666669,0.672,0.6789333333333335
61,0.6520666666666666,0.672,0.6814
62,0.6529333333333335,0.6739333333333334,0.6829333333333332
63,0.6541333333333333,0.6768666666666665,0.6829999999999999
64,0.6545333333333333,0.6773333333333332,0.6829999999999999
65,0.6550666666666667,0.6780000000000003,0.6842
66,0.655,0.6788666666666667,0.685066666666667
67,0.656,0.6787333333333335,0.6860666666666667
68,0.6570666666666667,0.6810000000000002,0.6869999999999999
69,0.6573333333333333,0.6821333333333335,0.6875333333333332
70,0.657,0.6833999999999999,0.6880000000000001
71,0.657,0.6857333333333333,0.6904666666666668
72,0.6600000000000001,0.6875333333333332,0.6919333333333334
73,0.6597333333333334,0.6898000000000001,0.6910000000000002
74,0.6592000000000001,0.6913333333333334,0.6915333333333333
75,0.66,0.6905333333333333,0.6940666666666665
76,0.6606666666666666,0.6909333333333332,0.6972666666666665
77,0.6620000000000001,0.6901333333333332,0.6989333333333333
78,0.6630000000000001,0.6920666666666667,0.699
79,0.6630000000000001,0.6920000000000001,0.6986
80,0.6646000000000001,0.6920000000000001,0.7006666666666665
81,0.6663333333333334,0.6933333333333331,0.703
82,0.6669333333333333,0.6952,0.7032
83,0.6679333333333333,0.6970666666666664,0.7066666666666668
84,0.6689333333333335,0.6977333333333334,0.7048666666666666
85,0.6694666666666669,0.7005999999999999,0.705
86,0.6696666666666667,0.7016000000000001,0.7070000000000002
87,0.6701333333333334,0.7015999999999999,0.7104666666666668
88,0.6706666666666666,0.7031999999999999,0.7093333333333334
89,0.6711333333333334,0.7035333333333332,0.7095999999999999
90,0.672,0.7048,0.7091999999999998
91,0.672,0.7090666666666666,0.7110000000000002
92,0.672,0.7109333333333334,0.7112666666666668
93,0.672,0.7121999999999998,0.7119999999999999
94,0.6742,0.7128666666666665,0.7119999999999999
95,0.6754666666666669,0.7140000000000002,0.7129333333333332
96,0.6760666666666668,0.7139333333333335,0.7129999999999997
97,0.6769999999999998,0.7148,0.7140000000000002
98,0.6780666666666668,0.7141333333333334,0.7131333333333332
99,0.6790000000000002,0.715,0.7140000000000002
