,Decel,KFGrad,KCIFGrad
0,0.19324666666666665,0.5639266666666667,0.59402
1,0.33832,0.72462,0.7342799999999998
2,0.46775333333333335,0.7703866666666667,0.7819066666666667
3,0.5701133333333334,0.7985066666666667,0.8068266666666665
4,0.63264,0.8193866666666667,0.8237866666666667
5,0.6785599999999999,0.8333199999999998,0.83836
6,0.7075733333333333,0.8436866666666667,0.8481866666666669
7,0.7273733333333332,0.8514666666666668,0.8561333333333331
8,0.7427333333333334,0.8572399999999999,0.8653799999999997
9,0.7578400000000001,0.86494,0.8699999999999998
10,0.7687333333333334,0.8707466666666667,0.8735999999999998
11,0.7777066666666667,0.8744466666666667,0.8777466666666669
12,0.7850666666666666,0.8775333333333334,0.881333333333333
13,0.7908799999999999,0.8804666666666667,0.8841000000000001
14,0.7980333333333334,0.88388,0.88642
15,0.8025066666666667,0.8858133333333333,0.8883800000000002
16,0.80676,0.8881866666666665,0.8902333333333332
17,0.8113333333333332,0.88992,0.8918799999999999
18,0.8160000000000002,0.8913733333333335,0.8939133333333336
19,0.82106,0.8920133333333333,0.8945600000000001
20,0.8244533333333334,0.8931866666666667,0.8957666666666666
21,0.8278866666666667,0.8942200000000001,0.8966066666666664
22,0.8312,0.8953666666666665,0.8978
23,0.83436,0.8970066666666666,0.8993466666666667
24,0.8383066666666666,0.8985466666666667,0.8993066666666668
25,0.8403333333333334,0.8993800000000002,0.9000000000000002
26,0.8422666666666667,0.8999266666666668,0.9017066666666665
27,0.8443733333333335,0.9010933333333332,0.9026399999999998
28,0.8466533333333335,0.9019133333333332,0.9034999999999997
29,0.8481933333333331,0.9027466666666669,0.9040199999999999
30,0.85056,0.9038466666666667,0.9054000000000001
31,0.8523066666666667,0.9052533333333334,0.9057799999999998
32,0.8546733333333333,0.9058600000000001,0.9075133333333335
33,0.8560333333333333,0.9062866666666667,0.9079999999999998
34,0.8578666666666668,0.9067400000000002,0.9091333333333336
35,0.8595399999999999,0.9075133333333334,0.90938
36,0.8619266666666666,0.9080999999999998,0.91084
37,0.8632266666666666,0.9090733333333333,0.9112400000000004
38,0.8650599999999999,0.9094666666666665,0.912693333333333
39,0.8659533333333335,0.90938,0.91276
40,0.8667133333333332,0.9102866666666666,0.9133933333333332
41,0.8676266666666667,0.9107200000000001,0.9140733333333331
42,0.8691800000000002,0.9116133333333334,0.9141266666666665
43,0.87008,0.9119400000000001,0.9147266666666665
44,0.8712066666666666,0.9121399999999998,0.9160866666666667
45,0.8725200000000002,0.9133266666666666,0.9164799999999997
46,0.8735866666666666,0.9139933333333333,0.9178599999999998
47,0.8744599999999999,0.9144133333333334,0.9176533333333334
48,0.8753933333333331,0.9154133333333332,0.9181933333333335
49,0.8767133333333331,0.9161533333333334,0.9186266666666665
50,0.8776733333333334,0.91626,0.9192133333333333
51,0.8787533333333334,0.9165866666666668,0.9200999999999998
52,0.8793933333333335,0.9171066666666668,0.9200999999999998
53,0.8801666666666667,0.9178066666666667,0.9206000000000002
54,0.8809400000000002,0.9183800000000001,0.9209799999999999
55,0.8815933333333335,0.9189533333333333,0.921093333333333
56,0.88212,0.9190666666666668,0.9220000000000003
57,0.8825400000000001,0.9195333333333333,0.9218399999999998
58,0.8829933333333334,0.9202266666666666,0.9223599999999998
59,0.8837266666666667,0.9204333333333332,0.9231666666666665
60,0.8845066666666668,0.9210666666666666,0.9230999999999999
61,0.8849199999999999,0.9210733333333331,0.9236933333333334
62,0.8853266666666667,0.9214533333333332,0.9246533333333332
63,0.8861666666666668,0.9221599999999999,0.9246733333333331
64,0.8864333333333333,0.9225133333333333,0.9249000000000005
65,0.8868866666666667,0.9226933333333333,0.9253666666666666
66,0.8873333333333331,0.9228599999999999,0.9255999999999996
67,0.8879066666666666,0.9229933333333331,0.9259933333333333
68,0.8884066666666667,0.9232133333333332,0.9268866666666665
69,0.8887266666666668,0.9237,0.9271466666666665
