,Decel,KFGrad,KCIFGrad
0,0.5942000000000001,0.5998666666666665,0.6017333333333335
1,0.5980000000000001,0.6050666666666669,0.6057333333333333
2,0.5990000000000001,0.6093333333333334,0.609
3,0.5999999999999999,0.6094000000000002,0.61
4,0.6020000000000001,0.6114666666666667,0.6140000000000001
5,0.6039999999999999,0.6159333333333331,0.6180000000000001
6,0.6046666666666667,0.6205333333333333,0.6224000000000001
7,0.6050666666666669,0.6246666666666667,0.628
8,0.6065333333333333,0.6294,0.6285333333333333
9,0.607,0.6291999999999999,0.6300000000000001
10,0.6071333333333333,0.6327333333333335,0.6370000000000002
11,0.609,0.6369333333333335,0.641
12,0.6083333333333332,0.6409333333333334,0.644
13,0.6098666666666668,0.6433333333333333,0.6479999999999999
14,0.6089333333333333,0.6474,0.6530000000000002
15,0.609,0.6520666666666667,0.6549333333333334
16,0.61,0.6546666666666668,0.66
17,0.612,0.6564,0.6630000000000001
18,0.612,0.6607999999999999,0.6649333333333334
19,0.6112,0.6638666666666667,0.67
20,0.6132666666666664,0.6672666666666667,0.672
21,0.6141333333333333,0.6723333333333333,0.672
22,0.6157999999999999,0.6752,0.676
23,0.6170000000000002,0.6782666666666668,0.6810000000000003
24,0.6171333333333334,0.6806666666666668,0.6839999999999998
25,0.6194,0.6826666666666666,0.6883333333333334
26,0.6210000000000002,0.6849333333333335,0.6910000000000002
27,0.6209333333333336,0.6872,0.6910000000000002
28,0.6210666666666669,0.6884666666666666,0.6929999999999997
29,0.6227999999999999,0.6919333333333334,0.6953333333333334
30,0.6238666666666666,0.6964666666666666,0.701
31,0.6249333333333333,0.6989333333333333,0.7025999999999999
32,0.6264,0.7040666666666667,0.7089999999999997
33,0.6278666666666667,0.7078666666666666,0.7140000000000002
34,0.6276666666666667,0.7106666666666669,0.715
35,0.6280666666666668,0.7100000000000002,0.717
36,0.6277333333333333,0.7119999999999999,0.717
37,0.6263333333333334,0.7123999999999999,0.717
38,0.6271333333333333,0.7166666666666667,0.7200000000000001
39,0.6293333333333332,0.719,0.721933333333333
40,0.6290666666666664,0.718,0.7230000000000002
41,0.6299333333333335,0.7196000000000001,0.7230000000000002
42,0.6306666666666667,0.7225333333333335,0.7240000000000001
43,0.6326666666666667,0.7227999999999999,0.7240000000000001
44,0.6331333333333333,0.7234666666666668,0.7250666666666664
45,0.6343333333333334,0.7272000000000001,0.7279333333333332
46,0.6348000000000001,0.7286,0.7289999999999998
47,0.6361333333333333,0.7306000000000001,0.7319999999999999
48,0.6351333333333333,0.7319999999999999,0.731
49,0.64,0.7326666666666666,0.7319999999999999
50,0.6415333333333334,0.7323333333333332,0.734
51,0.6424666666666667,0.7319999999999999,0.7349999999999999
52,0.6424666666666667,0.7331333333333334,0.7360000000000001
53,0.6427999999999999,0.7327999999999999,0.7361333333333334
54,0.643,0.7346666666666667,0.7379999999999998
55,0.6430666666666667,0.7357333333333335,0.7379999999999998
56,0.6458666666666668,0.7370666666666668,0.7400000000000001
57,0.6466000000000001,0.7381999999999999,0.7420000000000002
58,0.6488666666666667,0.7411333333333336,0.7430000000000002
59,0.6491333333333332,0.7422000000000001,0.7460000000000002
60,0.6526,0.7425333333333335,0.7460000000000002
61,0.6526666666666666,0.7436666666666666,0.7479999999999999
62,0.6542666666666667,0.7445999999999999,0.7490000000000001
63,0.6557333333333335,0.7444666666666666,0.75
64,0.6547999999999999,0.7447999999999998,0.7508666666666666
65,0.6547333333333334,0.7482,0.75
66,0.655,0.7488000000000002,0.7490000000000001
67,0.656,0.75,0.7490000000000001
68,0.6552,0.7506666666666668,0.7490000000000001
69,0.655,0.75,0.75
